"","score","text"
"589",0,"Ojalá todo fuera tan fácil como beber esta bebida para obtener los poderes de #Superman… https://t.co/fUBOpBpyzD"
"590",1,"How cool does #Superman look!? 

#clarkkent #justiceleague #dc #dccomics #warnerbros #warnerbrothers #comics… https://t.co/ASZC5Y2S03"
"591",0,"RT @WeirdScienceDC: Superman Annual #1 Review
https://t.co/QUsypgCoDG #superman #swampthing #dcrebirth #rebirth #dcomics #comics https://t.…"
"592",0,".@CW_Arrow 5.8 NUMBERS. #Superman Songs NUMBERS: 5 for Fighting. 3 Doors Down, Remy ZERO, 2 Princes @MelissaBenoist https://t.co/qJRyyVLVzD"
"593",0,"#Supergirl @MelissaBenoist @CW_Arrow 5.8 helps take down Laura WASHINGTON: WA Statehood 11/11 means JOREL. #Superman https://t.co/0sVCD7Ws7h"
"594",-1,"#superman sex hand held body fat analyzer https://t.co/ILrDSM9Z5b"
"595",0,"DC Collectibles DC Comics Icons: Aquaman Statue (1:6 Scale) - https://t.co/r1KGKgLQLt - #Superman https://t.co/hzD8c7m4hc"
"596",1,"How cute is this little superman swimming along? #waterbabies #splishsplash #superman https://t.co/c8KCBNnlCJ"
"597",2,"I'm being honest #tylerhoechlin is too lean to portray #Superman I'm so used to the giganticness of #tomwelling &amp; #HenryCavill"
"598",0,"RT @ZingPopCulture: Oh my...

Art by @MaxIsDrawing #Superman https://t.co/GRlOHuBdFh"
"599",1,"RT @LaFortalezaSole: #Superman classic style #FelizJueves https://t.co/5iaLqKuz8k"
"600",1,"Start being a hero to yourself before you become the villian to her/him. Love self #superman"
"601",1,"#Superman classic style #FelizJueves https://t.co/5iaLqKuz8k"
"602",0,"RT @ZingPopCulture: Oh my...

Art by @MaxIsDrawing #Superman https://t.co/GRlOHuBdFh"
"603",0,"Justice League
Sample page 04
Pencil
#jla #justiceleague #superman #dc #dccomics #greenlantern… https://t.co/7IF86oT8sk"
"604",0,"Oh my...

Art by @MaxIsDrawing #Superman https://t.co/GRlOHuBdFh"
"605",1,"RT @chy_leigh: #thisguy in the #DEO @tylerl_hoechlin ... You frickin nailed it, Cuz. Best #Superman yet! The… https://t.co/RMKBmLa6aG"
"606",0,"aw man... i want them so bad BUT RIGHT NOW I HAVE ONLY 155 GEMS WAAAHHH!! @DCLegends

#WonderWoman #Superman… https://t.co/jVOSgm3cUx"
"607",0,"Justice League
Sample page 04
pencil
#JLA #JusticeLeague #DC #TheFlash #PowerGirl #GreenLantern #superman… https://t.co/hjuUBQKgh8"
"608",0,"Double Nespresso Roma... I'm going to need it. #superman #cafe #coffee #coffeeholic #nespresso… https://t.co/YSeusGKIhu"
"609",0,"The latest Se dice en Twitter...! https://t.co/AgzZa2iSws Thanks to @POLLDORSET @SupermanDeluxe @jg_valdes #superman #curiosidades"
"610",1,"#Superman Hot Toys SUPERMAN 1978 Christopher Reeve Figure 1/6rh Scale NECK PEG https://t.co/PYXHzCF4mK… https://t.co/YfJ9ypESrM"
"611",0,"#HenryCavill #manofsteel #superman #WarnerBros #california https://t.co/qyJYRFoPx0"
"612",0,"Incredible!

Love Superman? Visit us: https://t.co/cdEqgJyjNW

#superman #returnofsuperman #batmanvsuperman https://t.co/9zW234oBgp"
"613",0,"RT @ZakkisBatman: #Justice League
#Trinity
#dccomics 
#batmanvsuperman 
#batman 
#superman
#wonderwoman https://t.co/WBg3dXTjMD https://t.c…"
"614",1,"Greatest Com https://t.co/eqF7lwJ9hH #comicbooks #dccomics #goldenage #greatestcomicbookcovers #greatestcomiccovers #pearlharbor #superman"
"615",1,"Seems like #Facebook knows all of our faces with the same lvl of accuracy as the human brain does. What do you thin… https://t.co/9183h6KmLg"
"616",1,"Agents, we've received a top secret transmission! Stand with new allies ... #thedarkknight #superman #deadpool https://t.co/hzwh0UeGxI"
"617",0,"#ChristopherReeve Superman: Movie #DVD Christopher Reeve, Margot Kidder, Gene Hackman, Marlon Bran… https://t.co/xU774DfrBg"
"618",2,"LMAO!! this is so super accurate! I can't even!lol:)  #batman #superman https://t.co/m2bLWjn24P"
"619",1,"Just saw this on #Amazon: #dccomics #Batman v #Superman: Dawn of Justic... by #dccomics for $6.95 https://t.co/bsvLs5xIqO via @Amazon"
"620",1,"You are so sexy <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><U+2764><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B2><U+0095>#Superman"
"621",0,"BRAND NEW! LEGO Friends 41095 Emma's House with 3 Mini-Doll Figures - https://t.co/XSfHCuJ2bh - #Superman https://t.co/80e5veVVzP"
"622",0,"RT @ZakkisBatman: #Justice League
#Trinity
#dccomics 
#batmanvsuperman 
#batman 
#superman
#wonderwoman https://t.co/WBg3dXTjMD https://t.c…"
"623",1,"RT @clarkkentshop: Like and Share if you agree!

#superman #returnofsuperman #batmanvsuperman https://t.co/k9T0OmI8Go"
"624",1,"RT @TerryDodsonArt: Work in Progress

Coloring Superman

#justiceleaguevssuicidesquad #superman #workinprogress #stepbystep #enchantress #j…"
"625",-1,"RT @imjuanFoo: At Crime Alley
#BatmanVSuperman #batman #superman #lego #dc https://t.co/kCkARcxRlz"
"626",0,"TBT, lol'n all the way #batman #superman #mia-brother https://t.co/R9IYpr0quI"
"627",1,"RT @clarkkentshop: Like and Share if you agree!

#superman #returnofsuperman #batmanvsuperman https://t.co/k9T0OmI8Go"
"628",-1,"RT @imjuanFoo: At Crime Alley
#BatmanVSuperman #batman #superman #lego #dc https://t.co/kCkARcxRlz"
"629",0,"Tweet with #superman"
"630",1,"RT @MaitlandWard: Doing my best Clark Kent for the Infolist pre Comic Con kickoff party <ed><U+00A0><U+00BD><ed><U+00B1><U+0093><ed><U+00A0><U+00BD><ed><U+00B2><U+008B> #sdcc #superman #fishnetsnottights https://t.co/…"
"631",0,"RT @jc_pblanco: Comienza una nueva era. #DCRenacimiento #DC #Flash #JLA #Superman #GreenLantern #eccediciones #adquisiciones #novedades #di…"
"632",0,"RT @GallardeMabel: Will Superman wear the black suit briefly during his resurrection in Justice League?! #superman #justiceleague  #henryca…"
"633",2,"More progress on my @JimLee and @boxofficeartist style #superman 
Needs some work on the face and that S is looking… https://t.co/5BNcvkKjNn"
"634",0,"RT @GallardeMabel: Will Superman wear the black suit briefly during his resurrection in Justice League?! #superman #justiceleague  #henryca…"
"635",0,"Will Superman wear the black suit briefly during his resurrection in Justice League?! #superman #justiceleague  #henrycavill #clarkkent"
"636",1,"Remind you of someone you know? #superhero #geek #geekculture #marvel #dccomics #superman #batman #spid ... https://t.co/qJ9m842o0V"
"637",0,"#Superman #CaptainAmerica # Marvel #Superheroes #Cake
#HelpfindBen #<U+2764><U+2661><ed><U+00A0><U+00BD><ed><U+00B2><U+0099> #GiveHimBack https://t.co/scoUjQtkSM"
"638",0,"Für alle meine Superheldenfreunde...

#superman #graffiti
Zwischen #Hamburg und #Cologne https://t.co/naXPztynkc"
"639",0,"#SuperMan
#Batman https://t.co/iNPj9IjrTU"
"640",0,"RT @comicosity: Review: SUPERMAN ANNUAL #1 https://t.co/LYZZRevFl1 @DCComics #comics #superman https://t.co/lb5xV2lf3Y"
"641",1,"Took you long enough, Lois. #Superman https://t.co/zzlrLzi0zq"
"642",1,"#HenryCavill #ThrowbackThursday  #Superman #ClarkKent  in a pensive mode.....#Hero #Hope #Angel <ed><U+00A0><U+00BD><ed><U+00B2><U+0099><U+2764><ed><U+00A0><U+00BD><ed><U+00B2><U+0099><U+2764><ed><U+00A0><U+00BD><ed><U+00B2><U+0099>

#edit by… https://t.co/kZ8MOYoip8"
"643",1,"RT @214peach: KISSWARD DecemBESTLoveteam
#superman #WonderWoman #KissWard https://t.co/1PXN0KQJTl"
"644",0,"RT @DrunkSuperman_: ""Deep Thoughts"" #Batman #Superman https://t.co/1Xybk3YZ2I"
"645",1,"DC Universe Justice League Unlimited Black Vulcan, Apache Chief, and Samurai - https://t.co/PY1lX3xCBu - #Superman https://t.co/8meIev2GlF"
"646",0,"KISSWARD DecemBESTLoveteam
#superman #WonderWoman #KissWard https://t.co/1PXN0KQJTl"
"647",0,"#EliánGonzález compara a #FidelCastro con #Supermán ya que no se había visto jamás, un funeral como el de el.… https://t.co/s66ckd8nur"
"648",0,"WOW   Isn`t it awesome?

#superman #returnofsuperman #batmanvsuperman https://t.co/aiEgKhtuSu"
"649",1,"RT @LiamSDCC: The sons of world's finest finally return in February! #Batman #Superman https://t.co/HrAAWZvrbY"
"650",0,"Angel
#superman #dccomics #dc #sculpture #escultura #superheroes #centroculturaldelavilla #art… https://t.co/5kHANRIPvT"
"651",0,"Facebook Would Sure Screw With Superman's Secret Identity - https://t.co/f1or26Y9rf - #Superman"
"652",1,"Best Shots Review: SUPERMAN ANNUAL #1 'Uses A Trippy ... - Newsarama - https://t.co/jzzKlmOPfz - #Superman https://t.co/r2lFMh0CJM"
"653",0,"RT @ellozy: @patrick_gleason You should advertise it as ""You'll believe a man can fly..and fucking smile from time to time"" :)
#Superman #D…"
"654",0,"RT @TheTopComics: Así es como Lois descubrió que #Superman era en realidad #ClarkKent https://t.co/byTdaqnKLa"
"655",0,"@patrick_gleason You should advertise it as ""You'll believe a man can fly..and fucking smile from time to time"" :)
#Superman #DCcomics"
"656",1,"Oh My God !! 

#Damian #SuperSons #JonDami #Jon #Damianwayne #batman #superman #DC #dccomics #JonKent #robin #Super https://t.co/HUGnK0FIXw"
"657",0,"RT @DrunkSuperman_: ""Deep Thoughts"" #Batman #Superman https://t.co/1Xybk3YZ2I"
"658",0,"I edited some bits from the  #manofsteel behind the scenes featurette.<ed><U+00A0><U+00BD><ed><U+00B8><U+008A> #superman #clarkkent #loislane #amyadams… https://t.co/9pkjhJ4H7e"
"659",0,"This week's #NCBD releases from #MarvelComics, #DCComics &amp; #ImageComics. #IvX #Batman #Deadpool #Superman #StarWars https://t.co/DQK06YZ0dm"
"660",1,"Happy birthday @MohammadKaif Bhaai #superman of Indian cricket https://t.co/zQWSM9mWi6"
"661",0,"And it begins<ed><U+00A0><U+00BC><ed><U+00BE><U+0084>

#adventcalendar #justiceleague #dc #dcuniverse #batman #superman #theflash… https://t.co/M8BTlnSoWs"
"662",0,"#supernigga #blackcoon #superman https://t.co/e98gwq1pZh"
"663",-1,"Lois and clark trash lol

Yeag this is my OTP pairing and sorry new adventures of superman is so good 

#Superman… https://t.co/oISLhNmBjt"
"664",0,"Busted!
#typography #Superman #oops #designthinking #fontisize https://t.co/OaJJ2PcwST"
"665",-1,"Star Wars - Merchandise - 30th Anniversary Limited Edition Deluxe Poker Set... - https://t.co/JsXFFCif2I - #Superman https://t.co/KESmp9gUrR"
"666",-2,"RT @dceufacts: #DCEU Fact 248: #LexLuthor's #BatmanvSuperman theme is a corrupted, distorted version of #Superman's theme. Listen- https://…"
"667",0,"Ya puse a #Batman y a #Superman en el nacimiento, para darle más protección al Niño Dios."
"668",0,"How many ties does #SUPERMAN  get rid of"
"669",3,"Super Hero #Marketing - The Power of Brand Association: https://t.co/cdwue5oM9c #batman #superman #marvel #dc zacjohnson"
"670",-1,"While the police are dealing with the crash, #Superman is stopping a thief!

#Lego #DCComics @LEGO_Group https://t.co/Psnd2amaoP"
"671",0,"<ed><U+00A0><U+00BD><ed><U+00B4><U+0081> - #BATMAN 
<U+2764><U+FE0F> - #SUPERMAN https://t.co/Dyue1P2idi"
"672",0,"RT @ElPirataFriki: <ed><U+00A0><U+00BD><ed><U+00B4><U+0081> - #BATMAN 
<U+2764><U+FE0F> - #SUPERMAN https://t.co/08I3Tzl3Gl"
"673",3,"Super Hero #Marketing - The Power of Brand Association: https://t.co/MY4Qe4FOpW #batman #superman #marvel #dc"
"674",1,"RT @marvelxDC123: Maybe Donald Trump is secretly Batman
#batman #superman #DonaldTrump https://t.co/2nc14Ub6GR"
"675",0,"RT @marvelxDC123: #batman #superman #gotham# https://t.co/IoX8bMIWH6"
"676",0,"#Superman #ChristopherReeve #GeorgeReeves #KirkAlyn #DeanCain #TomWelling #BrandonRouth… https://t.co/FmRgskKsRG"
"677",1,"RT @LeonieMargaret2: Only Best Chest in the Biz<U+203C><U+FE0F> #Debonair<ed><U+00A0><U+00BD><ed><U+00B8><U+008E> #SuperChic #SuaveMaschio #HenryCavill 1. #Superman 2.… https://t.co/jso1lDKTv6"
"678",0,"On @TheCWSupergirl, why's he called  #CyborgSuperman if he has no connection to #Superman in this version of the story?"
"679",1,"RT @10MillionMiler: At First, Dreams Seem Impossible!

@10MillionMiler #quote #leadership #Superman #inspiration RT @InspiringThinkn https:…"
"680",0,"@CW_TheFlash @TheCWSupergirl why are The Flash and Supergirl in different universes? Earth #38? That's where #Superman is? Earth #38?"
"681",0,"#Superman 4 Film Favorites - Superman (#DVD, 2008, 2-Disc Set) Christopher Reeve https://t.co/dzaS5OrQcO… https://t.co/hZ7hhlaICi"
"682",0,"Comic pick up from yesterday superman annual #superman #dccomics https://t.co/5bOv9P5z91"
"683",1,"Like and Share if you agree!

#superman #returnofsuperman #batmanvsuperman https://t.co/nDbr5oiabF"
"684",0,"Tower of Metals #BatmanVSuperman #BvS #Batman #Superman #WonderWoman #Aquaman #SuicideSquad… https://t.co/WNUaJx01Hc"
"685",1,"The #LegendsOfTomorrow #Invasion episode better find some way for Brandon Routh to go all meta about his role as #Superman."
"686",-1,"<ed><U+00A0><U+00B5><ed><U+00B0><U+0092><ed><U+00A0><U+00B5><ed><U+00B0><U+00AE><ed><U+00A0><U+00B5><ed><U+00B0><U+00A9><ed><U+00A0><U+00B5><ed><U+00B0><U+009E><ed><U+00A0><U+00B5><ed><U+00B0><U+00AB><ed><U+00A0><U+00B5><ed><U+00B0><U+00A6><ed><U+00A0><U+00B5><ed><U+00B0><U+009A><ed><U+00A0><U+00B5><ed><U+00B0><U+00A7> <ed><U+00A0><U+00B5><ed><U+00B0><U+00A2><ed><U+00A0><U+00B5><ed><U+00B0><U+00A7> <ed><U+00A0><U+00B5><ed><U+00B0><U+0093><ed><U+00A0><U+00B5><ed><U+00B0><U+00A1><ed><U+00A0><U+00B5><ed><U+00B0><U+009A><ed><U+00A0><U+00B5><ed><U+00B0><U+00A2><ed><U+00A0><U+00B5><ed><U+00B0><U+00A5><ed><U+00A0><U+00B5><ed><U+00B0><U+009A><ed><U+00A0><U+00B5><ed><U+00B0><U+00A7><ed><U+00A0><U+00B5><ed><U+00B0><U+009D>
#SoutheastAsia #SEAsia #Thailand #Superman #funny #Travel #COMYUM
https://t.co/Z6nrW70kOp"
"687",0,"#ChristopherReeve SUPERMAN THE MOVIE (CHRISTOPHER REEVE, GENE HACKMAN) *NEW BLU-RAY* https://t.co/WQ5wvMC5MY… https://t.co/RY3Ttpdx9W"
"688",0,"RT @SupermanDeluxe: SYMA X5SW WiFi FPV 2.4Ghz 4CH RC Quadcopter Drone 2MP HD Camera RTF +3... - https://t.co/qEsTN3LjMG - #Superman https:/…"
"689",0,"#superman has sex transsexual brides https://t.co/fwq0SXq5OR"
"690",0,"SYMA X5SW WiFi FPV 2.4Ghz 4CH RC Quadcopter Drone 2MP HD Camera RTF +3... - https://t.co/qEsTN3LjMG - #Superman https://t.co/u3TrdQFikd"
"691",0,"RT @DCcomicsMX: #Superman https://t.co/CCPskSZS0T"
"692",-1,"At Crime Alley
#BatmanVSuperman #batman #superman #lego #dc https://t.co/kCkARcxRlz"
"693",-2,"RT @dceufacts: #DCEU Fact 248: #LexLuthor's #BatmanvSuperman theme is a corrupted, distorted version of #Superman's theme. Listen- https://…"
"694",0,"""Lead me those crooks, Jimmy!"" #Superman #SeeingEyeDog https://t.co/aVVld5jdwT"
"695",0,"RT @DCcomicsMX: #Superman https://t.co/CCPskSZS0T"
"696",0,"#Team #Superman #Recycled #Logo #Tote #Bag #Computer or #Books by #buddyschild https://t.co/TFREO9eycf #Etsy #college #gift #kids #carryall"
"697",0,"RT @HirographFx: Want a bookshelf?... Yes! By Artist Burak Dogan #art #design #dccomics #superman #bookshelf @… https://t.co/XfIXYsKhzV"
"698",0,"Batman art https://t.co/um5StWtZFY @Etsy #batman #superman #superhero #poster #gifts #christmas #space #kids #boys #room #comics #newyork"
"699",0,"RT @SupermanDeluxe: 58 pcs MiniFigures MARVEL.DC Series Hulk Blocks - https://t.co/zlSs87Z0kK - #Superman https://t.co/SITAmPE3mA"
"700",1,"RT @Anarky8787: anyone else agree this was a great idea? #JusticeLeague #DCEU #SUPERMAN https://t.co/g3XxA7JEnR"
"701",0,"#GiulianoGrittini #artist #artprinter #photographer <U+27A1><U+FE0F> https://t.co/K2Vh58E0oo #Batman #Superman #GabriellaRuggieri… https://t.co/rDzB8Iy24U"
"702",1,"RT @liliroquelin: My favorite line from Monday's episode of #supergirl @TheCWSupergirl ""you might be cyborg but you're no #superman"" <ed><U+00A0><U+00BD><ed><U+00B8><U+0086><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BD><ed><U+00B8><U+0086><ed><U+00A0><U+00BD><ed><U+00B8><U+0081>…"
"703",0,"RT @chacho_alvarez: Geeks del mundo! El primo de #SuperGirlWarner ya llegó al DCU, miércoles 8 pm por @WarnerChannelLA #yalesdije #SUPERMAN…"
"704",0,"This man. #dccomics #superman #kalel #clarkkent #justiceleague #dcrebirth https://t.co/6bY69XjZFg"
"705",0,"Want a bookshelf?... Yes! By Artist Burak Dogan #art #design #dccomics #superman #bookshelf @… https://t.co/XfIXYsKhzV"
"706",0,"Bienvenidos justicieros #JusticeLeague #Batman #Superman #WonderWoman https://t.co/vUWTiNQH83"
"707",0,"#Superman Christopher Reeve Robin Williams signed #Photo C.O.A. https://t.co/vq8h2eZki6 #ChristopherReeve https://t.co/Vks5LRMhnC"
"708",1,"RT @downandnerdy757: ICYMI James got super powers.  #Superman #Batman https://t.co/a4HLUp8Hya"
"709",0,"RT @NerdChurchRadio: https://t.co/jcFbo9J3GN

Superman Annual - Review .. by @arieltheoracle  .. @DCComics .. #superman #dccomics #blueboys…"
"710",0,"RT @camilouribeREAL: #SUPERMAN .. #weed  .. una fumadita<ed><U+00A0><U+00BC><ed><U+00BD><U+0081> https://t.co/WlRVCdC34T"
"711",0,"#HolidaysAreComing  https://t.co/SptpXa31jY #gifts #December #superman #supergirl #stylus #pen #Periscope #seagramsNYhotel #VSFS2016"
"712",0,"RT @Abandapart94: How lucky is the #DCEU to have #HenryCavill as #SUPERMAN? I don't understand the hate for MOS or him. https://t.co/uP7XxW…"
"713",0,"RT @marvelxDC123: #batman #superman #gotham# https://t.co/IoX8bMIWH6"
"714",0,"My #Superman https://t.co/GZ09c63lXH"
"715",0,"RT @stefanieRibarra: #Batman v #Superman #Movie #Poster Original D/S 27x40 + 4 More Original #Posters https://t.co/0hES74l0iI #ebay #bvs #d…"
"716",0,"Traxxas LaTrax Teton 1/18 4WD Brushed RTR Truck w Radio Battery / Charger... - https://t.co/BUNRbuNe8Y - #Superman https://t.co/eidw0yNiWX"
"717",0,"RT @ZakkisBatman: #Justice League
#Trinity
#dccomics 
#batmanvsuperman 
#batman 
#superman
#wonderwoman https://t.co/WBg3dXTjMD https://t.c…"
"718",0,"Siéntete en el aire, no soy #SuperMan, no tengo poderes sobrenaturales, pero tengo una gran… https://t.co/dJp71IkJX1"
"719",0,"RT @SupermanDeluxe: November 30, 2016: Shopping – Superman Lights and Lamps - Superman... - https://t.co/l9PLjgZswj - #Superman https://t.c…"
"720",0,"November 30, 2016: Shopping – Superman Lights and Lamps - Superman... - https://t.co/l9PLjgZswj - #Superman https://t.co/6TD3SNNzcx"
"721",1,"Best Shots Review: SUPERMAN ANNUAL #1 'Uses A Trippy SWAMP THING... - https://t.co/lu1jRsyQhP - #Superman https://t.co/wESAFwLYyp"
"722",0,"‘Fidel Taught Me How to Think’: Elián González Calls Castro ‘Immortal Superman’ - https://t.co/6tULDk0u5r - #Superman"
"723",0,"Some display areas in the Adkins home are starting to come together ! #batman #superman… https://t.co/sto604OXiI"
"724",0,"#Justice League
#Trinity
#dccomics 
#batmanvsuperman 
#batman 
#superman
#wonderwoman https://t.co/WBg3dXTjMD https://t.co/alBB6O5Mpz"
"725",1,"Every one of us can be a #Superman to other people.
Time is now!! Collect authentic merchandise by #FreeAuthority... https://t.co/t483sXoVsD"
"726",0,"RT @thealexrossart: #SUPERMAN https://t.co/Y7px3d0UiU"
"727",0,"RT @WeirdScienceDC: Superman Annual #1 Review
https://t.co/QUsypgCoDG #superman #swampthing #dcrebirth #rebirth #dcomics #comics https://t.…"
"728",0,"Who remembers that?

#superman #returnofsuperman #batmanvsuperman https://t.co/TnckVkalox"
"729",0,"My boy Clark is beginning to shed. <ed><U+00A0><U+00BD><ed><U+00B0><U+008D> #hazedeyes #ballpython 
#shedding #snake #superman https://t.co/8sI5mq4bXB"
"730",0,"@kpillar4 supporting  his home town team tonight. #superman… https://t.co/khkNanIgud"
"731",1,"The beginning of Superman - Man of steel always brings a tear to my eye, perfect mix of heart &amp; Sci-Fi. #superman #baby #superbaby"
"732",0,"#dayone #reciennacido #superman #newborn #newbornphotographer #newbornphotography #newbornphotos… https://t.co/u2qFo6TqVZ"
"733",-1,"Finally got one of these bad ass #Superman shakers. https://t.co/d25m3P6sH7"
"734",1,"RT @CinePradeep: If you were a superhero, who would you like to be? 
Other heroes? Please comment. 

#Superman #spiderman #HULK #batman"
"735",1,"RT @Urban_iplayer: <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE> #wow #dopeshit #superman https://t.co/F6Ual4WitF"
"736",0,"Online Toy Shop Take a Look&gt;&gt; https://t.co/GVUHs0vN9S #starwars #superman #dolls #games #puzzles #toyshop https://t.co/38d8WLn1AD"
"737",2,"RT @DCGuy23: Sweet Jesus!! #HenryCavill, aka THE #Superman, looks sexy af in the #ManofSteel picture!! <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B2><U+00AF><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> https://t.co/ft1w6RDfu6"
"738",0,"#Superman: The Coming of the Supermen by Neal Adams 
Hardcover Book DC #Comics   https://t.co/oNNbBc60ck"
"739",0,"RT @DCcomicsMX: #Superman https://t.co/CCPskSZS0T"
"740",0,"RT @romeodude111: @itsChanMason Chan, you are certainly #Superman in my eyes!  You are one of a kind and thanks for being YOU! <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> https://t.…"
"741",0,"RT @DCcomicsMX: #Superman https://t.co/CCPskSZS0T"
"742",0,"RT @CBNostalgia: #MyMorningRoutineIncludes sunbathing... #Superman https://t.co/zxHGhWQrX3"
"743",0,"RT @DCcomicsMX: #Superman https://t.co/CCPskSZS0T"
"744",0,"RT @DCcomicsMX: #Superman https://t.co/CCPskSZS0T"
"745",0,"RT @TheTopComics: Así es como Lois descubrió que #Superman era en realidad #ClarkKent https://t.co/byTdaqnKLa"
"746",0,"#Superman Black Fox - Christopher Reeve https://t.co/YVSnKJmMVR #ChristopherReeve https://t.co/T3GHYmOrkd"
"747",0,"#dccomics #dcuniverse #rebirth #comics #superman #annual https://t.co/D9pZYleTJG"
"748",0,"RT @DCcomicsMX: #Superman https://t.co/CCPskSZS0T"
"749",1,"When you bring the beat and energy...nothing but respect for his talent..#badassdrummer #Superman @kilometers_Had https://t.co/WvCo1KOduf"
"750",-1,"RT @Inshapedk: Me and my boy Connor (after #Superman 's cousin), waiting for the #JusticeLeague trailer like ... @ClayEnos @ZackSnyder @geo…"
"751",0,"RT @DCcomicsMX: #Superman https://t.co/CCPskSZS0T"
"752",0,"#StarWars #Batman #Superman https://t.co/elCgLIqelU"
"753",0,"RT @DCcomicsMX: #Superman https://t.co/CCPskSZS0T"
"754",0,"Quiero un auto así! <ed><U+00A0><U+00BD><ed><U+00B8><U+0086>#superman #supermancar #lamborghini #lamborghiniDC #dc https://t.co/RLpx3ZwY4Z"
"755",0,"RT @DCcomicsMX: #Superman https://t.co/CCPskSZS0T"
"756",1,"Roman Reigns

#roman #reigns #romanreigns #Superman #WWE #Raw #Wrestling #Superstar #champion https://t.co/Brbcb5A0G4"
"757",0,"RT @DCcomicsMX: #Superman https://t.co/CCPskSZS0T"
"758",0,"#dccomics #batman #wonderwoman #superman #flash #greenlantern 
•Precio: $300.00 C/U
•Tamaño: 1… https://t.co/jhiNhbdjlb"
"759",3,"RT @TrendingNowGift: Crystal #SuperMan ""S"" Silver Plated Stud #Earrings Super Hero Pierced Super Girl #Stud #jewelry #gift https://t.co/VlG…"
"760",1,"My #eBay store https://t.co/EsJ8gIccF3 FREE SHIPPING ON ALL! #dccomics #DCcrossover #disney #gotg #marvel #android #movie #poster #superman"
"761",0,"DC Comics Pop! Heroes Superman Chase Metallic Variant Vinyl Figure - https://t.co/X7AhdPrzr3 - #Superman https://t.co/t29lhkTF36"
"762",2,"It's looking good. #table #live #like #superman #batman #wonderwoman #harleydavidson… https://t.co/izKJuR8mV2"
"763",1,"The New Superman Old Time Radio Podcast starts NOW!
Tonight, #125-$5 Million Gold Heist Pt. 2 (11/27/40)
#superman https://t.co/3DubeyDnlY"
"764",0,"RT @DCcomicsMX: #Superman https://t.co/CCPskSZS0T"
"765",1,"RT @AwesomEmergency: Warner Bros sent The Rock an actual #Superman Movie Costume. Merry Christmas <ed><U+00A0><U+00BC><ed><U+00BE><U+0084> https://t.co/lnYXjEUZYd"
"766",0,"RT @romeodude111: @itsChanMason Chan, you are certainly #Superman in my eyes!  You are one of a kind and thanks for being YOU! <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> https://t.…"
"767",0,"#Superman https://t.co/CCPskSZS0T"
"768",0,"Nueva adquisición <ed><U+00A0><U+00BD><ed><U+00B2><U+0099> #Comics #dccomics #dc #batman #superman #aquaman #justiceleague @ Las Acacias https://t.co/qUe5UIdmzb"
"769",1,"Made a Max Fleischer #Superman sweet potato :D https://t.co/vBZNhUeXR7"
"770",-1,"RT @parlipod: Double Dose of #Swampthing this month in #Hellblazer 4 and #Superman Annual 1. We review both issues #comics #DC
 https://t.c…"
"771",1,"RT @clarkkentshop: Like and share!

Love Superman? Visit us: https://t.co/cdEqgJyjNW

#superman #returnofsuperman #batmanvsu ... https://t.…"
"772",0,"When you turn the page... #Clinton #deathofsuperman #funeral #superman @billclinton @HillaryClinton #1993 https://t.co/u6pKIspgGB"
"773",0,"RT @JLvsSteppenwolf: @justiceleaguewb features @JLvsSteppenwolf in a battle for the Earth. #Batman #Superman #WonderWoman #Aquaman #Flash #…"
"774",0,"RT @SunStaches: When your owner already gave you a treat so you disguise yourself to get more #Superman #ClarkKent https://t.co/bAB5QEKtx4"
"775",-2,"RT @dceufacts: #DCEU Fact 248: #LexLuthor's #BatmanvSuperman theme is a corrupted, distorted version of #Superman's theme. Listen- https://…"
"776",0,"RT @WeirdScienceDC: Superman Annual #1 Review
https://t.co/QUsypgCoDG #superman #swampthing #dcrebirth #rebirth #dcomics #comics https://t.…"
