"","score","text"
"542",1,"RT @HolyBatCast: #Batman's bringing some friends this February!!! Excellent new poster for #TheLEGOBatmanMovie! https://t.co/51pXs31np7"
"543",1,"RT @Disconeedsme: Holy extensive Bat-Cast Batman! Check out the Official @LEGOBatmanMovie Poster! @LEGO_Group #lego #batman https://t.co/hU…"
"544",0,"RT @jdubuzz: #Concours sur notre page Facebook !
Gagnez ces goodies #StarWars et #Batman :
https://t.co/FoS3b366F6 https://t.co/MSMb51oPOA"
"545",2,"RT @tarastrong: A very happy birthday to the untouchable @RealKevinConroy an incredible talent…&amp; such a mensch. <U+2764><U+FE0F> u #Batman https://t.co/I…"
"546",2,"This throw back Thursday #tbt is the fact is you may be cool but not as cool as #Batman eating… https://t.co/upvMbo2MB4"
"547",1,"RT @TheLastCanary: Just a friendly reminder that #BlackCanary is indeed on the same tier as #WonderWoman #Batman &amp; #Superman #YesLaurelYesA…"
"548",0,"RT @BATMANNOTES: New movie poster revealed for The @LEGOBatmanMovie shows expanded cast of characters! 

#Batman #LEGO https://t.co/vgQ2PsZ…"
"549",1,"RT @HolyBatCast: #Batman's bringing some friends this February!!! Excellent new poster for #TheLEGOBatmanMovie! https://t.co/51pXs31np7"
"550",1,"NEW VIDEO! Leave a like and a comment for MORE! #Batman #Telltale #episode4 #GuardianofGotham https://t.co/mj8UK7UplA"
"551",0,"RT @JamesGavsie: Happy belated Birthday to #KevinConroy , the definitive #Batman. #BTAS #dccomics https://t.co/FWL9ItcaDY"
"552",1,"RT @TheLastCanary: Just a friendly reminder that #BlackCanary is indeed on the same tier as #WonderWoman #Batman &amp; #Superman #YesLaurelYesA…"
"553",0,"Always be yourself, unless you can be #Batman"
"554",2,"RT @tarastrong: A very happy birthday to the untouchable @RealKevinConroy an incredible talent…&amp; such a mensch. <U+2764><U+FE0F> u #Batman https://t.co/I…"
"555",1,"#Batman's bringing some friends this February!!! Excellent new poster for #TheLEGOBatmanMovie! https://t.co/51pXs31np7"
"556",0,"Will you see Lego Batman Movie at the cinema? #batman #LEGOBatmanMovie"
"557",-1,"#Batman #570 #harleyQuinn #joker #forsale #comicbooksforsale #2ndappearance # comicbooks #comic
Look at this on eBay https://t.co/Frwsj9vzzY"
"558",0,"#LEGO #Batman Movie Casting News! #BillyDeeWilliams ! #Batwing Polybag! #Minifigures! #LEGOBatmanMovie https://t.co/iOuaxD3V05"
"559",0,"#Batman #JokerWasHere <ed><U+00A0><U+00BE><ed><U+00B4><U+0098><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BD><ed><U+00B2><U+009C><ed><U+00A0><U+00BD><ed><U+00B2><U+009A> https://t.co/TqlGzWj3oU"
"560",0,"RT @NormaComicsBCN: James Gordon el eterno aliado de Batman para proteger Gotham City. #normacomics #Batman #JamenGordon #Jim #Personajesec…"
"561",0,"#batmangothamadventures #45 #darwynCooke #harleyquinn #comicbooksforsale #forsale  #batman Look at this on eBay https://t.co/4M2NlWxI3U"
"562",0,"RT @JamesGavsie: Happy belated Birthday to #KevinConroy , the definitive #Batman. #BTAS #dccomics https://t.co/FWL9ItcaDY"
"563",0,"IQ Challenge Set by GamieUSA - 7 Pcs Kids Educational Toys for 5+ Year Olds -... - https://t.co/4vELZ8u89L - #Batman https://t.co/FzBtjiRAHS"
"564",0,"RT @CHANNINGPOSTERS: Otto Preminger was a great #Batman villain as Mr. Freeze, 1960s. https://t.co/mJe1yMNz9B"
"565",1,"RT @angiesangelhelp: Shop @fundotcom_ For The Best Nerdy Gifts This Holiday Season https://t.co/GdiUEGKtUV #ad #HGG #Holidays #BATMAN #marv…"
"566",1,"RT @Disconeedsme: Holy extensive Bat-Cast Batman! Check out the Official @LEGOBatmanMovie Poster! @LEGO_Group #lego #batman https://t.co/hU…"
"567",0,"RT @BATMANNOTES: New movie poster revealed for The @LEGOBatmanMovie shows expanded cast of characters! 

#Batman #LEGO https://t.co/vgQ2PsZ…"
"568",1,"RT @angiesangelhelp: Shop @fundotcom_ For The Best Nerdy Gifts This Holiday Season https://t.co/GdiUEGKtUV #ad #HGG #Holidays #BATMAN #marv…"
"569",0,"RT @Foam60: RT jdubuzz: #Concours sur notre page Facebook !
Gagnez ces goodies #StarWars et #Batman :
https://t.co/fM6afHihdG https://t.co/…"
"570",0,"Batman's coming &amp; he's bringing some friends
New @LEGOBatmanMovie Poster
We're looking forward to this!… https://t.co/zS9OQTOAXX"
"571",2,"Remedy for when you're bored at work! 
Luckily I have Part 2 as well :P #Comics #Batman https://t.co/3uJN6nMqhp"
"572",2,"one of greatest and best dressed political masterminds, when clothed, of past 50 years @RogerJStoneJr is #Robin to… https://t.co/NIG4PKqoyk"
"573",1,"RT @angiesangelhelp: Shop @fundotcom_ For The Best Nerdy Gifts This Holiday Season https://t.co/GdiUEGKtUV #ad #HGG #Holidays #BATMAN #marv…"
"574",0,"#Batman- The #Telltale Series Ep 4 ""Guardian of Gotham"" Review https://t.co/uRFpbUCs0X #Episode4 https://t.co/uC7xRb9rEo"
"575",0,"RT @3gregory3: Alfred Pennyworth
#dc #dccomics #sketch #art #batman #AlfredPennyworth @Sketch_Dailies #Sketch_Dailies #sketchbookpro #dcuni…"
"576",0,"Alfred Pennyworth
#dc #dccomics #sketch #art #batman #AlfredPennyworth @Sketch_Dailies #Sketch_Dailies… https://t.co/ms5idiSgwL"
"577",0,"RT @DrunkSuperman_: FAN ART: Clint Eastwood as #BATMAN https://t.co/j7IfnkxWjP"
"578",0,"RT @BATMANNOTES: New movie poster revealed for The @LEGOBatmanMovie shows expanded cast of characters! 

#Batman #LEGO https://t.co/vgQ2PsZ…"
"579",0,"RT @JamesGavsie: Happy belated Birthday to #KevinConroy , the definitive #Batman. #BTAS #dccomics https://t.co/FWL9ItcaDY"
"580",0,"RT @pthenrycavillbr: #Superman e #Batman no estande Warner Bros - (@wbpictures_br) na #CCXP (@CCXPoficial) #WarnerNaCCXP #ligadajustiça #ju…"
"581",2,"RT @tarastrong: A very happy birthday to the untouchable @RealKevinConroy an incredible talent…&amp; such a mensch. <U+2764><U+FE0F> u #Batman https://t.co/I…"
"582",0,"Batman Bat-house. Pyrography on wood. by PyrographicPenguins  https://t.co/iuDz5zbtEZ via @Etsy #Batman"
"583",0,"RT @CHANNINGPOSTERS: Otto Preminger was a great #Batman villain as Mr. Freeze, 1960s. https://t.co/mJe1yMNz9B"
"584",-1,"RT @nealadamsdotcom: This weekend i will be in the heart of Sin City at the @GAComicCon #LasVegas #Nevada. #Comics #ComicCon #Batman #Harle…"
"585",0,"New movie poster revealed for The @LEGOBatmanMovie shows expanded cast of characters! 

#Batman #LEGO https://t.co/vgQ2PsZSjd"
"586",0,"Pop is out of his box... and found some friends
#Pop #elfontheshelf #Superman #Batman… https://t.co/F0jrhQE7Ti"
"587",0,"May the force be with you <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>
#dejatellevar #batman #thekillers #wonderwoman #musculosas #verano #enproceso https://t.co/DXHPbehXme"
"588",0,"Happy belated Birthday to #KevinConroy , the definitive #Batman. #BTAS #dccomics https://t.co/FWL9ItcaDY"
"589",1,"RT @angiesangelhelp: Shop @fundotcom_ For The Best Nerdy Gifts This Holiday Season https://t.co/GdiUEGKtUV #ad #HGG #Holidays #BATMAN #marv…"
"590",-1,"Why so serious? Jingle bells, Batman smells... #christmas #shopping #batman #selfie https://t.co/UhKfzeF5Xn"
"591",0,"FAN ART: Clint Eastwood as #BATMAN https://t.co/j7IfnkxWjP"
"592",-1,"Nearly 30 years after playing Harvey Dent in 1989's #Batman, Billy Dee Williams Will Voice Two-Face in #LegoBatman 
https://t.co/0TAQlGjsUx"
"593",0,"Si es que su tita Mara es mucha tita <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B0><U+00B1> #Batman #bebe https://t.co/wFwBbittvw"
"594",-1,"This weekend i will be in the heart of Sin City at the @GAComicCon #LasVegas #Nevada. #Comics #ComicCon #Batman… https://t.co/COgEQLzjev"
"595",1,"Thrilled that Billy Dee Williams gets to be Harvey Two-Face, I have wanted to see for years, since I saw the 1989… https://t.co/k6ZBiK9pKk"
"596",0,"RT @LucianoVecchio: Justice League #justiceleague #jla #cyborg #theflash #superman #batman #wonderwoman #aquaman #greenlantern #DCRebirth h…"
"597",0,"Se acerca!! <ed><U+00A0><U+00BD><ed><U+00B8><U+009D><ed><U+00A0><U+00BD><ed><U+00B8><U+009D><ed><U+00A0><U+00BD><ed><U+00B8><U+009D> #batman #LEGOBatmanMovie @DCComics https://t.co/XwgO6cZE1G"
"598",0,"#Superman e #Batman no estande Warner Bros - (@wbpictures_br) na #CCXP (@CCXPoficial) #WarnerNaCCXP #ligadajustiça… https://t.co/bYRldVrxCq"
"599",0,"#Kid #Toys The #Batman - SELINA KYLE, ZIP ACTION #Batman, FIREFLY - DC/Mattel New https://t.co/S8HDAAAvq0 #Gift https://t.co/Y4VuBNVq7N"
"600",0,"RT @CHANNINGPOSTERS: Otto Preminger was a great #Batman villain as Mr. Freeze, 1960s. https://t.co/mJe1yMNz9B"
"601",2,"RT @tarastrong: A very happy birthday to the untouchable @RealKevinConroy an incredible talent…&amp; such a mensch. <U+2764><U+FE0F> u #Batman https://t.co/I…"
"602",-1,"#cat #gotham #barbarakean #laptop #season3 #lastepisode #madcity #jamesgordon #guilty #batman… https://t.co/YMUuPzVsId"
"603",0,"#ICYMI Is John Cleese Joining the #DCEU in Ben Affleck's #Batman? https://t.co/OWynHLtZyN https://t.co/3TbwWTHZ9T"
"604",-1,"I made the art for a Dick Grayson-themed podcast! Check it out at https://t.co/4oWZr7DSur #dickgrayson #agent37… https://t.co/5O6GlzXWGX"
"605",0,"'Lego Batman': Billy Dee Williams to Voice Two-Face - https://t.co/vVcZDLTn8f - #Batman"
"606",0,"RT @CHANNINGPOSTERS: Otto Preminger was a great #Batman villain as Mr. Freeze, 1960s. https://t.co/mJe1yMNz9B"
"607",-1,"#tbt when everybody in da club singing your shit <U+263B><U+263B><U+263B> #BATMAN… https://t.co/8TM5L0Hhth"
"608",0,"#Batman NOMAD Tackles Batman https://t.co/rtTKYfbQyC"
"609",1,"Pretty much. Go away. Lol #batman https://t.co/5Bpc8XtKvO"
"610",-2,"RT @DCcomicsMX: ¡#Batman Noir: The Killing Joke estará en la #FIL2016! 

Visítennos y adquieran su ejemplar en pasta dura antes que en ning…"
"611",0,"I'm batman! #art #painting #lowbrowgallery #lowbrowart #batman #acrylicpainting https://t.co/oBLNcr8pMd https://t.co/Byh05tlVLg"
"612",1,"RT @Disconeedsme: Holy extensive Bat-Cast Batman! Check out the Official @LEGOBatmanMovie Poster! @LEGO_Group #lego #batman https://t.co/hU…"
"613",0,"RT @Live_for_Films: #BehindtheScenes #Batman #MichealKeaton #TimBurton #JackNicholson #TheJoker https://t.co/pUYDwODAqm"
"614",1,"Sometime Batdog needs love too.
#Batman #dog #petsoftwitter https://t.co/YKrkhco8sN"
"615",1,"RT @Disconeedsme: Holy extensive Bat-Cast Batman! Check out the Official @LEGOBatmanMovie Poster! @LEGO_Group #lego #batman https://t.co/hU…"
"616",0,"#batman #Housewives #amaturporn #vibrators #zone #girls #schoolgirlspy --&gt; https://t.co/tOJHh8g0Ca https://t.co/O8ox0szfam"
"617",0,"RT @All_Screens: #NoticiaCinéfila Dos Caras aparecerá en #BatmanLaLegoPelícula y Billy Dee Williams (que lo interpretó en #Batman... https:…"
"618",1,"I am seriously Spider-Man in this photo. #Batman #Spiderman #Ironman #Marvel https://t.co/F3MY07ZBYc"
"619",0,"Ends in an hour - bid now! #DCcomics #Batman New Frontier Black White Statue Darwyn Cooke 1st ed https://t.co/5vaLZ1jipX @eBay @DCComics"
"620",1,"Holy extensive Bat-Cast Batman! Check out the Official @LEGOBatmanMovie Poster! @LEGO_Group #lego #batman https://t.co/hUcBfIh7Mf"
"621",0,"Novos Guardiões da minha mesa!

#Batman #ironman #superman… https://t.co/GB1ghJt4kr"
"622",0,"Stay tuned... #Batman #dccomics #Christmas #Nightwing #Robin https://t.co/iwUgQr7lrA"
"623",0,"Under an hour left to bid! #DCcomics #Batman Black White Statue David Mazzucchelli 1st edition https://t.co/7DgU0HWjej @eBay @DCComics"
"624",1,"That is just awesome. If anyone wants to get me that then please do. <ed><U+00A0><U+00BD><ed><U+00B8><U+0083> #Batman #MrFreeze https://t.co/lvpN5Wcs7n"
"625",0,"NEW POST Gotham TV Series Select Action Figures Wave 4 by @CollectDST

#Batman #Gotham #DCComics https://t.co/odSup5fkMI"
"626",0,"RT @All_Screens: #NoticiaCinéfila Dos Caras aparecerá en #BatmanLaLegoPelícula y Billy Dee Williams (que lo interpretó en #Batman de 1989)…"
"627",0,"Ends in about an hour - bid now! #DCcomics #Batman #Joker  Black White Statue Greg Capullo 1st ed https://t.co/ypujRnKDa9 @eBay @DCComics"
"628",0,"RT @Live_for_Films: #BehindtheScenes #Batman #MichealKeaton #TimBurton #JackNicholson #TheJoker https://t.co/pUYDwODAqm"
"629",0,"#Joker
#Batman
#Darknight https://t.co/KwTxdBLd1c"
"630",0,"Ends in under an hour! Bid now! #Batman by #JephLoeb and #TimSale Lot from #DCComics TPB https://t.co/3QUt3IoFs5 @eBay #dccomics"
"631",0,"RT @JimLee: An old sketch for a fan from Bracht, Germany apparently...#batmanhush #batman #dccomics https://t.co/I4Kky1SOeo"
"632",-1,"RT @Welsh_Harls88: It's officially December so you may want to invest in a Jolly Joker Jumper! https://t.co/hSlqGEuPEg #Batman #Joker #Chri…"
"633",0,"RT @globalcomics: #SabiasQue este famoso cómic de #Batman esta inspirado en hechos reales? Lee la historia aqui: https://t.co/im46Gt0Wyk ht…"
"634",0,"#batman ignoring #superman cause he's playing #arkhamknight <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/s6DDHarpI2"
"635",1,"RT @BobaFettANHSE: The plaque says it all.... great job! #Batman #dccomics https://t.co/AuyivwzJIz"
"636",1,"""Good #grammar is essential."" #batman #adamwest #tbt https://t.co/NM4S6xWHxI"
"637",2,"Slightly random lunch paint of @camrenbicondova as Tim Burton's Catwoman. Decent casting to be fair. #catwoman… https://t.co/IYK3qHal7h"
"638",-1,"#Kid #Toys DC Direct - #Batman The Long Halloween - THE JOKER Action #Figure - NEW https://t.co/y2yh2ONqhA #Gift https://t.co/ycvclyCzjW"
"639",0,"#NoticiaCinéfila Dos Caras aparecerá en #BatmanLaLegoPelícula y Billy Dee Williams (que lo interpretó en #Batman... https://t.co/ScA303QucG"
"640",0,"#NoticiaCinéfila Dos Caras aparecerá en #BatmanLaLegoPelícula y Billy Dee Williams (que lo interpretó en #Batman de… https://t.co/1uT6UfvtCi"
"641",1,"Super Powers BATMOBILE Kenner Batman Vehicle Sealed Unopened 1984 https://t.co/MNJP6Pf3E1 #batman"
"642",-3,"The Killing Joke - Is the Joke on us? - Batman 52 https://t.co/A6CK7iRXYm #batman #thekillingjoke #joke"
"643",2,"RT @CultLegends: Tv #Villain #VincentPrice as The #Egghead in classic #Batman 1966...Was he #Amazing in this show ? More @HotLegends https:…"
"644",0,"#Comicbrería #20% #Batman

BATMAN NOIR:

DK RETUNRS $700 a $560
HUSH $800 a $640 
BLACK MIRROR $700 a $560
LONG HAL… https://t.co/88Az31jg3U"
"645",0,"RT @CHANNINGPOSTERS: Otto Preminger was a great #Batman villain as Mr. Freeze, 1960s. https://t.co/mJe1yMNz9B"
"646",-1,"It's officially December so you may want to invest in a Jolly Joker Jumper! https://t.co/hSlqGEuPEg #Batman #Joker #Christmas #Present"
"647",0,"#BrothersBrick | #LEGO @DCComics #Batman #LEGOBatmanMovie more sets #OfficiallyRevealed https://t.co/RoVArObfy1 via… https://t.co/8Wp3NBxqjD"
"648",1,"twtich stream right now 420 web surging gaming and i do chat bong hit requests #SGG #StayGreenGuerrilla #Batman… https://t.co/WUWIdcECtj"
"649",0,"Les sorties Urban Comics pour Décembre 2016 ;)
https://t.co/27HD7ifr6B
#Batman #Comics https://t.co/nb74EQXlI4"
"650",0,"@jasonagastrich https://t.co/adZWYP5ocg #Batman #Robin #TheRiddler #Twoface #TheJoker #DCWeek"
"651",0,"Solo uso negro y a veces un gris muy oscuro. #Batman #lego https://t.co/TvX3egbgkB"
"652",1,"RT @worldsfinest: The World's Finest interviews ""Batman/TMNT Adventures"" Writer Matthew Manning
https://t.co/1qKTiWbc8k 
#batman #ninjaturt…"
"653",-1,"RT @Batpedia: Square Enix sabe como fusionar a #Batman con su galería de villanos. #Joker #TwoFace #MrFreeze https://t.co/r4HCAIWAkr"
"654",-1,"#Batman How to handle the Batman dilemma https://t.co/rKLkMUrOb9"
"655",0,"Batman situation for your wingman. New Mens tees in stock just in time for Santa. #batman #menstees #newarrivals... https://t.co/dmcuLvHgJe"
"656",0,"#Batman https://t.co/85DhZWRWoF"
"657",0,"#JANGBRiCKS | #LEGO @DCComics #Batman #LEGOBatmanMovie #TheJokerNotoriousLowrider 70906 #Review!… https://t.co/VvKFnqRFaR"
"658",2,"RT @tarastrong: A very happy birthday to the untouchable @RealKevinConroy an incredible talent…&amp; such a mensch. <U+2764><U+FE0F> u #Batman https://t.co/I…"
"659",0,"My lil man got moves lol #Batman https://t.co/gUrbUp0JYK"
"660",-1,"The dark nights are certainly here <ed><U+00A0><U+00BC><ed><U+00BC><U+009A> #darknight #batman #iambatman #lovinmanchester #manchester… https://t.co/iLY8sh9Chr"
"661",0,"#JusticeLeague #Emotional #Batman #Superman #WonderWoman #TheFlash #GreenLantern #Cyborg https://t.co/5GA90ZPO86"
"662",1,"RT @worldsfinest: A fantastic Sunday, courtesy of La-La Land Records (@LaLaLandRecords) and Titan Books (@TitanBooks)! #batman #batman66 ht…"
"663",1,"RT @BobaFettANHSE: The plaque says it all.... great job! #Batman #dccomics https://t.co/AuyivwzJIz"
"664",0,"RT @M4RVELCOM1CS: Bill Johnson @uptownbill: #nickfury #superman #blacklightning #batman #dccomics #M4RVELCOM1CS #cosplay… https://t.co/XNbE…"
"665",0,"#BrickFan | #LEGO @DCComics #Batman #LEGOBatmanMovie #PenguinArcticRoller 70911 #Review https://t.co/iMuks3flQY via… https://t.co/ZTzAYYxLRb"
"666",0,"Bill Johnson @uptownbill: #nickfury #superman #blacklightning #batman #dccomics #M4RVELCOM1CS #cosplay…… https://t.co/VxxFJWWXfB"
"667",1,"The plaque says it all.... great job! #Batman #dccomics https://t.co/AuyivwzJIz"
"668",0,"@kostas_sludger #batman #arkhamknight #ps4 #ps4live #twitch"
"669",0,"También quiero ver esto en el cine.
#nightwing #batman #dc https://t.co/qWbHeWgmRw"
"670",1,"RT @billkuchman: A quarter century after #Batman Returns, Billy Dee Williams finally gets the Two-Face role he was promised. https://t.co/3…"
"671",0,"Aquele momento em que você espera LUAS pra assistir  Batman Begins e só chega quando ta acabando &lt;/3  #FimDeAnoNerd #Batman"
"672",0,"RT @Live_for_Films: #BehindtheScenes #Batman #MichealKeaton #TimBurton #JackNicholson #TheJoker https://t.co/pUYDwODAqm"
"673",-1,"How Government Can Wrangle Batman https://t.co/VUri41E8bB #Opines on #Batman"
"674",-1,"Batman Dark Knight 12"" TOYS R US Exclusive NIP RARE HTF  https://t.co/GofCa7mtbL #batman"
"675",0,"#batman #catsnexttomayonnaise #hellmanns @ Clintonville, Columbus, Ohio https://t.co/qnrLGAWCpE"
"676",0,"Why so serious ??? #toreromaricon #hahahaha #joke'sonyou #batman @… https://t.co/nzlGYEjDlu"
"677",-1,"We've got the brand new #BTAS #Pops by originalfunko in stock! #Batman #Robin #Batgirl #Joker… https://t.co/HIRypTk8Eb"
"678",0,"#gainz #muscle #batman #batmanvssuperman #muscles #gym #shredding #gyms #gymrat #fitness #gymlife #gymtime #dc… https://t.co/Vv7ANVxJ4Y"
"679",-1,"#Kid #Toys #Batman Dark #Knight 12"" #Toy R US Exclusive NIP RARE HTF https://t.co/wuT0OAPfFX #Gift https://t.co/on9VEVl5JL"
"680",0,"#DVD Columbus Day (DVD, 2009) Val Kilmer WORLDWIDE SHIPPING AVAIL! https://t.co/5LOms2Xj1f #Batman"
"681",-1,"RT @MattsCustomArt: Hand Painted to Order. Any Size Any Design. https://t.co/VikoDyqBpK #joker #batman #darkknight #heathledger #bane #chri…"
"682",1,"Los super héroes en acción! Llenando el mundo de dulce! #pasteleria #bakery #donostia #SanSebastian #cupcakes… https://t.co/r1404TUJ4n"
"683",0,"#Comicbrería #Holiday #Batman

$1000 pesos cada uno
$800 pesos c/u Precio con descuento https://t.co/DdWHKh7TCq"
"684",0,"#nickfury #superman #blacklightning #batman #dccomics #marvelcomics #cosplay #superhero… https://t.co/SKvPrtaasL"
"685",0,"#catwooman #spiderman #superman #batman #avengers 
https://t.co/IS51Fmlve9"
"686",0,"#dc #comic #dccomics #christmas #advent #calendar #chocolate #festival #superman #batman… https://t.co/1Rsxt8XDKu"
"687",0,"Bruce Wayne siempre tiene el traje correcto para cada ocasión. Se los hace Tim Gunn en #Dominaria.

#Batman #Arkham… https://t.co/MxQwiIj5BE"
"688",0,"RT @lacosacine: ¡Lando Calrissian va a ser un clásico villano de #Batman!
https://t.co/S7HEC4r8L8 https://t.co/bmoA4jNURe"
"689",0,"Every organisation has access to a plethora of data sources. How are you using yours? #Batman #Analytics https://t.co/mn2BauoMI0"
"690",0,"#SabiasQue este famoso cómic de #Batman esta inspirado en hechos reales? Lee la historia aqui:… https://t.co/KcqAJEGMmZ"
"691",2,"RT @tarastrong: A very happy birthday to the untouchable @RealKevinConroy an incredible talent…&amp; such a mensch. <U+2764><U+FE0F> u #Batman https://t.co/I…"
"692",-1,"RT @BigDataBatman: Hadoop #Batman #Analytics Use Cases: Financial Services Banking on Disruption https://t.co/mEIyaIKhqh https://t.co/VwFmL…"
"693",3,"RT @telltalegames: Welcome, @AnthonyIngruber, to #Batman - The Telltale Series! We know your performance will put a fresh smile on everyone…"
"694",0,"RT @GoldDerby: Did you know that #SamHeughan once played #Batman? It's true! See Sam's Top 10 secret pre-#Outlander roles:
https://t.co/329…"
"695",-2,"RT @DCcomicsMX: ¡#Batman Noir: The Killing Joke estará en la #FIL2016! 

Visítennos y adquieran su ejemplar en pasta dura antes que en ning…"
"696",0,"Arrowverse’s Invasion! Just Opened the Door to a Teen Titans Debut https://t.co/SkoMwhq4uu | https://t.co/GxgrcyoBv0 | #batman"
"697",2,"RT @tarastrong: A very happy birthday to the untouchable @RealKevinConroy an incredible talent…&amp; such a mensch. <U+2764><U+FE0F> u #Batman https://t.co/I…"
"698",0,"RT @Live_for_Films: #BehindtheScenes #Batman #MichealKeaton #TimBurton #JackNicholson #TheJoker https://t.co/pUYDwODAqm"
"699",-2,"RT @DCcomicsMX: ¡#Batman Noir: The Killing Joke estará en la #FIL2016! 

Visítennos y adquieran su ejemplar en pasta dura antes que en ning…"
"700",0,"#handmade #hairbows #sideboob #Paris #batman #girltattoo #sexshows #hairbows 

 --&gt;&gt; https://t.co/hxWIc9b4ns https://t.co/uKKXsoDq8x"
"701",0,"Why not?  Funko's December photo a day challenge 1 #funko #batman #funkophotoaday https://t.co/oO3zY4jVfn"
"702",-2,"¡#Batman Noir: The Killing Joke estará en la #FIL2016! 

Visítennos y adquieran su ejemplar en pasta dura antes que… https://t.co/j1qMP5Mx2l"
"703",0,"This is where #Batman resides when he goes down South... #Nashville #architecture @ Bakersfield… https://t.co/OHvbGR5URh"
"704",0,"Phone #wallpaper for #Batman https://t.co/DKTCKTffTP"
"705",0,"Santa Quijada, papada y demás #Batmán https://t.co/aEos3GGmQ5"
"706",0,"<U+041A><U+043E><U+0433><U+0434><U+0430> <U+0442><U+044B> <U+0435><U+0449><U+0451> <U+0445><U+043E><U+0447><U+0435><U+0448><U+044C> <U+0433><U+0443><U+043B><U+044F><U+0442><U+044C>, <U+0430> <U+0445><U+043E><U+0437><U+044F><U+0439><U+043A><U+0430> <U+043D><U+0435><U+0441><U+0451><U+0442> <U+0442><U+0435><U+0431><U+044F> <U+0432> <U+0434><U+043E><U+043C>!! #<U+0445><U+0430><U+0441><U+043A><U+0438> #husky #mybatman #Batman… https://t.co/C0ZSGh2rc1"
"707",0,"<U+0410> <U+043A><U+0430><U+043A> <U+0432><U+044B> <U+043F><U+0440><U+043E><U+0432><U+043E><U+0434><U+0438><U+0442><U+0435> <U+0441><U+0432><U+043E><U+0438> <U+0432><U+0435><U+0447><U+0435><U+0440><U+0430>? #<U+0432><U+0435><U+0447><U+0435><U+0440> #<U+0434><U+043E><U+043C> #<U+0443><U+044E><U+0442> #<U+0444><U+0435><U+043D><U+0435><U+0447><U+043A><U+0430> #<U+0443><U+0437><U+043E><U+0440> #<U+0443><U+0437><U+0435><U+043B><U+043A><U+0438> #<U+0431><U+0435><U+0442><U+043C><U+0435><U+043D> #batman #<U+0445><U+043E><U+0431><U+0431><U+0438>… https://t.co/1gJmPd8jQK"
"708",0,"Aquí todos con camisa y pantalón y yo con mi polo de #Batman <ed><U+00A0><U+00BD><ed><U+00B8><U+008E>"
"709",-1,"We have nothing compared to him then also we find #excuses and he has everything and look at his #hustle… https://t.co/eXuZTghfMo"
"710",0,"RT @toonzone: Billy Dee Williams to Voice twoface in “The lego Batman Movie” https://t.co/UNUxZohuEX #Batman #dcanimation #lego https://t.c…"
"711",0,"@donttrythis https://t.co/yc0JgYDKO9 … #Batman #Robin #TheRiddler #Twoface #TheJoker #DCWeek"
"712",-1,"Hadoop #Batman #Analytics Use Cases: Financial Services Banking on Disruption https://t.co/mEIyaIKhqh https://t.co/VwFmLi5myr"
"713",0,"RT @DeekRhewBooks: Geek out! @ErinRhewBooks
and I went to @CrystalCoastCon. 
Meet a #Jedi, #Jafar, #BatMan, #SuperMan, &amp; @AlienActor
https:…"
"714",0,"RT @robboley: Heh. #Batman https://t.co/3b8P3j0iUy"
"715",0,"¡Excelente añadido! #Batman #LEGO https://t.co/kDMHyadqEy"
"716",1,"RT @CBNostalgia: Happy #DCComics birthday to the one and only @RealKevinConroy... THE voice of #Batman for my generation and all to come!!…"
"717",0,"RT @lacosacine: ¡Lando Calrissian va a ser un clásico villano de #Batman!
https://t.co/S7HEC4r8L8 https://t.co/bmoA4jNURe"
"718",0,"Someone's calling for #Batman here in Bolton! ;) https://t.co/XHCjvYUyxU"
"719",0,"RT @robboley: Heh. #Batman https://t.co/3b8P3j0iUy"
"720",0,"#Kid #Toys play arts kai #Batman Arkham Asylum Joker https://t.co/oJVbx39Qul #Gift https://t.co/wdGyeOqfBC"
"721",0,"RT @PaperGeekFr: Quel #talent ! &gt;
#Batman https://t.co/fNkqmsJpD9"
"722",0,"Osporcomics Las notas comiqueras del día...
https://t.co/juX8S0UZWk Gracias a @marvelmex @DCcomicsMX #batman #arrow"
"723",0,"RT @jdubuzz: #Concours sur notre page Facebook !
Gagnez ces goodies #StarWars et #Batman :
https://t.co/FoS3b366F6 https://t.co/MSMb51oPOA"
"724",-2,"We are expecting Batman to make an appearance from his cave very soon! #batman #onthetools #building #dark… https://t.co/uH1ptH4bVO"
"725",0,"RT @Gamintosh: Queréis más??? Precio de risa para el #BATMAN Arkham City GOTY para #Mac a 1,62€ en @G2A_com https://t.co/5U8J7PscQR"
"726",0,"#batgirl by mistyycosplay #darknightgirl #batman #batfan #girlslovebatman #gotham #batlife… https://t.co/mxwBM0XUgd"
"727",-1,"Ian Murdock @i87murd: #CoveroftheWeek 1st Place #Batman ... you hear a noise on your roof and run…… https://t.co/mVFOCCQuEf"
